source_id,platform,original_name,original_label,original_description,original_type,original_collection,original_reachability,source_context,classification,canonical_names,child_dispatch_names,rule_ids,reason,original_sha256
AOS-img_portfolio_create,aos,img_portfolio_create,이미지 작업물 작성,img_portfolio_create | 이미지 작업물 작성 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 490}",screen,portfolio_create,,M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,a3e15ca1765ba029abc48db4914a3a1943049c87c33751d5ffa32b2b08bda25a
AOS-video_portfolio_create,aos,video_portfolio_create,영상 작업물 작성,video_portfolio_create | 영상 작업물 작성 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 491}",screen,portfolio_create,,M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,ade756051402371c2350313bf5f45640aea81cb18129716eed80ff3fd3519ccf
AOS-audio_portfolio_create,aos,audio_portfolio_create,오디오 작업물 작성,audio_portfolio_create | 오디오 작업물 작성 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 492}",screen,portfolio_create,,M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,feb13fee63612f2d9d950b68670a8db71c753b1ba8f250627322156ccf6a0ee4
AOS-pdf_portfolio_create,aos,pdf_portfolio_create,PDF 작업물 작성,pdf_portfolio_create | PDF 작업물 작성 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 493}",screen,portfolio_create,,M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,26c6d0917902e932ae577dc198cc475cb17e35ee4c7898d7baeda4b813b00783
AOS-youtube_portfolio_create,aos,youtube_portfolio_create,유튜브 작업물 작성,youtube_portfolio_create | 유튜브 작업물 작성 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 494}",screen,portfolio_create,,M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,0036e85e4140dfff10fcb60b02e42d4f96b222d1caf94fb6cc82407ad50f14f7
AOS-text_portfolio_edit,aos,text_portfolio_edit,텍스트 작업물 수정,text_portfolio_edit | 텍스트 작업물 수정 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 495}",screen,portfolio_edit,,M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,8ce9b0f6465ac26a710f4ccd9020734f6c227d6292ed2a29305e39c175903abf
AOS-img_portfolio_edit,aos,img_portfolio_edit,이미지 작업물 수정,img_portfolio_edit | 이미지 작업물 수정 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 496}",screen,portfolio_edit,,M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,d654cb691a2d8f3bdb7cd2b3abafe43e5ad172071e8e8001b6853d1c4b3bd36e
AOS-video_portfolio_edit,aos,video_portfolio_edit,영상 작업물 수정,video_portfolio_edit | 영상 작업물 수정 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 497}",screen,portfolio_edit,,M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,2d1a39887afe03f986408967e9573795f17bebe0a887a733ed186b511a10a439
AOS-audio_portfolio_edit,aos,audio_portfolio_edit,오디오 작업물 수정,audio_portfolio_edit | 오디오 작업물 수정 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 498}",screen,portfolio_edit,,M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,68e00ca3b5a5c3b4ba0fb45b8b16ac75c4b2eeb127dbd7220ea3f00abcf7f66e
AOS-pdf_portfolio_edit,aos,pdf_portfolio_edit,PDF 작업물 수정,pdf_portfolio_edit | PDF 작업물 수정 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 499}",screen,portfolio_edit,,M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,98ed210b9c8713dcc4a9c7074bf04906a9b73b3afc516f664764551869266585
AOS-youtube_portfolio_edit,aos,youtube_portfolio_edit,유튜브 작업물 수정,youtube_portfolio_edit | 유튜브 작업물 수정 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 500}",screen,portfolio_edit,,M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,1a038fbd12089fd911361914d99dd8d0f15f9af166b91c5a1bb55215a43ace62
AOS-project_card_create,aos,project_card_create,프로젝트 카드 작성,project_card_create | 프로젝트 카드 작성 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 501}",screen,project_create,,S1,새 프로젝트 카드로 모집 정보를 게시합니다. 제안·작업물 게시와 결과 대상이 다르며 배경·본문 입력은 내부 단계입니다.,c2f68fd1dfdbfbd38bdb5dd0a49c7201e1d2d84624cb877ef74d142a475c6fa7
AOS-project_card_edit,aos,project_card_edit,프로젝트 카드 수정,project_card_edit | 프로젝트 카드 수정 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 502}",screen,project_edit,,S1,게시된 프로젝트의 모집 정보를 고칩니다. 신규 모집 게시와 나누되 진입 경로·미디어 종류별로 수정 이름을 늘리지 않습니다.,ccbfe95677c62636162f8e0ce44c862ebd4c716ce21cad3d187bfada7fedbf76
AOS-inspiration_create,aos,inspiration_create,인스퍼레이션 작성,inspiration_create | 인스퍼레이션 작성 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 503}",screen,inspiration_create,,S1,새 영감 콘텐츠를 게시합니다. 포트폴리오로 게시 종류를 바꾸면 목적지가 달라져 portfolio_create로 전환합니다.,7da5c92c3f7d0076d1cdfb28f15d5714eb4f952c0ff15cd0d6fa8f48c2808bf4
AOS-inspiration_edit,aos,inspiration_edit,인스퍼레이션 수정,inspiration_edit | 인스퍼레이션 수정 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 504}",screen,inspiration_edit,,S1,게시된 영감을 고칩니다. 새 게시와 나누고 본문·미디어 수정 단계는 같은 방문으로 봅니다.,889893e599372834cd8dddefa4ca2e0126859941f39dcccef86340e7020fe2db
AOS-basic_info_id,aos,basic_info_id,아이디 입력,basic_info_id | 아이디 입력 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 519}",screen,signup_id,,S1,AOS 원본의 ‘온보딩 · 기본정보 입력’ 그룹과 iOS 12행의 ‘사용자 ID 만들기’가 근거입니다. 신규 가입에서 ID를 처음 정하므로 기존 프로필 링크를 바꾸는 my_info_id와 분리합니다.,29541ea9c72eb5d68d8796830680c9c30f8656994cbebdc02b1d75a1dc85d73b
AOS-basic_info_ko_name,aos,basic_info_ko_name,한글 이름 입력,basic_info_ko_name | 한글 이름 입력 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 520}",screen,signup_name_ko,,S1,AOS 온보딩 기본정보의 한글 이름과 iOS 가입 완료 단계의 이름 입력을 대응시킵니다. 기존 회원의 이름 수정은 my_info_name_ko로 구분합니다.,78e36256cec97919625731057006d05a093843d4849bed8fd3906042dbc6e926
AOS-basic_info_en_name,aos,basic_info_en_name,영문 이름 입력,basic_info_en_name | 영문 이름 입력 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 521}",screen,signup_name_en,,S1,AOS 온보딩 기본정보에 속한 영문 이름 입력입니다. iOS에는 같은 가입 단계가 확인되지 않아 대응 검토가 필요하며 기존 영문 이름 편집과 합치지 않습니다.,d0cf02a6ef6fa50b74ed25984aaed158d9bbcee948a2ce24dc71bd1bacc08ff7
AOS-basic_info_jobs,aos,basic_info_jobs,직업 선택,basic_info_jobs | 직업 선택 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 522}",screen,signup_profession,,S1,AOS 가입 기본정보에서 직업을 고르는 단계입니다. iOS 기존 직업 관리·추가와 목적이 다르며 실제 가입 단계가 있는지 확인해야 합니다.,f646301c06ae33e566dd4245e689f8e0a4becde3537917127ceaca83ccefa327
AOS-basic_info_keyword_personal,aos,basic_info_keyword_personal,키워드 · 성향,basic_info_keyword_personal | 키워드 · 성향 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 523}",screen,signup_keyword_personal,,S1,AOS 가입 기본정보의 성향 키워드 단계입니다. 자기소개 전체를 만드는 과업의 내부 선택과 구분하고 iOS 가입 과정의 대응 여부를 확인합니다.,d2293f341e7fa6a91c0ccbb5dce63058782b79f7974e9aa92bbfb63662d7fd80
AOS-basic_info_keyword_working_preference,aos,basic_info_keyword_working_preference,키워드 · 업무 성향,basic_info_keyword_working_preference | 키워드 · 업무 성향 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 524}",screen,signup_keyword_work_preference,,S1,AOS 가입 과정의 업무 성향 선택입니다. 성향·목표와 수집 항목이 달라 가입 퍼널에서 나누며 기존 자기소개 편집 탭에 이 이름을 보내지 않습니다.,1b3d49d8887391442bb65df5cd001bcbb71bdb072a857362ddbd8b391d571858
AOS-basic_info_keyword_ambition,aos,basic_info_keyword_ambition,키워드 · 목표,basic_info_keyword_ambition | 키워드 · 목표 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 기본정보 입력"", ""group_line"": 510, ""row_line"": 525}",screen,signup_keyword_ambition,,S1,AOS 가입 과정의 목표 키워드 선택입니다. 원본의 온보딩 그룹이 가입용이라는 근거이며 iOS 자기소개 등록과 자동으로 대응시키지 않습니다.,7b54cfd8358490f8265796d2de022e16e195a2df08486f789719b47eec97a920
AOS-onboarding_cover_intro_profession,aos,onboarding_cover_intro_profession,커버 소개 · 직업,onboarding_cover_intro_profession | 커버 소개 · 직업 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 540}",screen,profile_cover_create,,M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,19b2eae35191cfc1c47e820e7efc17eb808735354e14780dee2778b2b1f0f6a3
AOS-onboarding_cover_intro_nickname,aos,onboarding_cover_intro_nickname,커버 소개 · 닉네임,onboarding_cover_intro_nickname | 커버 소개 · 닉네임 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 541}",screen,profile_cover_create,,M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,45ee2d8a8a118e2690882ba735d82b8a3d06a16df9912357aa7c8e1c868a6d8f
AOS-onboarding_cover_intro_ko_name,aos,onboarding_cover_intro_ko_name,커버 소개 · 한글 이름,onboarding_cover_intro_ko_name | 커버 소개 · 한글 이름 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 542}",screen,profile_cover_create,,M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,db9192fbeaf7915f435af217f91ec3a30ec380a795dd04d5a7a480c9abedeae2
AOS-onboarding_cover_intro_tagline,aos,onboarding_cover_intro_tagline,커버 소개 · 한 줄 소개,onboarding_cover_intro_tagline | 커버 소개 · 한 줄 소개 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""온보딩 · 커버 소개"", ""group_line"": 531, ""row_line"": 543}",screen,profile_cover_create,,M1;M3;S2,두 OS의 커버 만들기를 하나의 과업으로 셉니다. AOS 여섯 단계가 iOS에 모두 존재한다고 가정하지 않습니다. 실제 단계는 step으로 기록하며 단계마다 화면 조회를 늘리지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,9a7727aa5e255787b30d369721beb8082872a588624d5180332f97882d0ed8f3
